id,title,type,genres,averageRating,numVotes,releaseYear,
tt4983780,Maanaadu,movie,"Action, Adventure, Sci-Fi",8.2,25910,2021,
tt0466460,Khosla Ka Ghosla!,movie,"Comedy, Crime, Drama",8.2,25447,2006,
tt0100234,Close-Up,movie,"Biography, Crime, Drama",8.2,24070,1990,
tt26458038,Manjummel Boys,movie,"Adventure, Drama, Thriller",8.2,23103,2024,
tt0042804,The Young and the Damned,movie,"Crime, Drama",8.2,22448,1950,
tt0054248,Rocco and His Brothers,movie,"Crime, Drama, Sport",8.2,22148,1960,
tt0041154,Late Spring,movie,"Comedy, Drama",8.2,19897,1949,
tt0070233,Ivan Vasilyevich Changes His Profession,movie,"Adventure, Comedy, Sci-Fi",8.2,18956,1973,
tt0117293,Paradise Lost: The Child Murders at Robin Hood Hills,movie,"Crime, Documentary",8.2,18527,1996,
tt0100332,Paris Is Burning,movie,Documentary,8.2,18507,1990,
tt25433734,Hi Nanna,movie,"Drama, Family, Romance",8.2,18364,2023,
tt7019942,Super Deluxe,movie,"Comedy, Crime, Drama",8.2,18309,2019,
tt5460658,Life and a Day,movie,Drama,8.2,18080,2016,
tt2181831,Shahid,movie,"Biography, Drama",8.2,17978,2012,
tt0048452,Ordet,movie,Drama,8.2,17844,1955,
tt0422320,Ghilli,movie,"Action, Drama, Romance",8.2,17817,2004,
tt0081059,Lion of the Desert,movie,"Biography, Drama, History",8.2,17798,1980,
tt0050371,A Face in the Crowd,movie,"Drama, Music",8.2,17741,1957,
tt7060460,Theeran Adhigaram Ondru,movie,"Action, Crime, Thriller",8.2,17533,2017,
tt6380520,Dhuruvangal Pathinaaru,movie,"Crime, Drama, Mystery",8.2,17296,2016,
tt2218988,Ustad Hotel,movie,"Comedy, Drama",8.2,17126,2012,
tt28607951,Anora,movie,"Comedy, Drama, Romance",8.2,16990,2024,
tt0048956,Aparajito,movie,Drama,8.2,16452,1956,
tt0471571,Athadu,movie,"Action, Crime, Drama",8.2,15350,2005,
tt0023042,I Am a Fugitive from a Chain Gang,movie,"Crime, Drama, Film-Noir",8.2,14781,1932,
tt1180583,Vaaranam Aayiram,movie,"Action, Drama, Musical",8.2,14724,2008,
tt9500372,Pocket Hercules: Naim Süleymanoglu,movie,"Biography, Drama, History",8.2,14446,2019,
tt3569782,Jigarthanda,movie,"Comedy, Crime, Drama",8.2,13916,2014,
tt9124428,Champion,movie,"Biography, Drama, Romance",8.2,13474,2018,
tt0101985,A Brighter Summer Day,movie,"Crime, Drama, Romance",8.2,13433,1991,
tt0056512,The Easy Life,movie,"Comedy, Drama",8.2,13050,1962,
tt0111341,Satantango,movie,Drama,8.2,12947,1994,
tt0052600,Ballad of a Soldier,movie,"Drama, Romance, War",8.2,11580,1959,
tt0058604,I Am Cuba,movie,Drama,8.2,11108,1964,
tt0076727,Office Romance,movie,"Comedy, Drama, Romance",8.2,10686,1977,
tt0075404,The Ascent,movie,"Drama, War",8.2,10574,1977,
tt0843326,Bommarillu,movie,"Comedy, Drama, Romance",8.2,10291,2006,
tt3153634,Hope,movie,Drama,8.2,10275,2013,
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,movie,"Action, Adventure, Fantasy",8.1,1238292,2003,
tt0434409,V for Vendetta,movie,"Action, Drama, Sci-Fi",8.1,1197372,2005,
tt1392190,Mad Max: Fury Road,movie,"Action, Adventure, Sci-Fi",8.1,1137951,2015,
tt0264464,Catch Me If You Can,movie,"Biography, Crime, Drama",8.1,1129994,2002,
tt2267998,Gone Girl,movie,"Drama, Mystery, Thriller",8.1,1094795,2014,
tt0198781,"Monsters, Inc.",movie,"Adventure, Animation, Comedy",8.1,1004279,2001,
tt1201607,Harry Potter and the Deathly Hallows: Part 2,movie,"Adventure, Family, Fantasy",8.1,971380,2011,
tt0088247,The Terminator,movie,"Action, Adventure, Sci-Fi",8.1,945501,1984,
tt2278388,The Grand Budapest Hotel,movie,"Adventure, Comedy, Crime",8.1,906269,2014,
tt0118715,The Big Lebowski,movie,"Comedy, Crime",8.1,875618,1998,
tt3315342,Logan,movie,"Action, Drama, Sci-Fi",8.1,867422,2017,
tt0382932,Ratatouille,movie,"Adventure, Animation, Comedy",8.1,855824,2007,
tt2096673,Inside Out,movie,"Adventure, Animation, Comedy",8.1,839556,2015,
tt0083658,Blade Runner,movie,"Action, Drama, Sci-Fi",8.1,838578,1982,
tt1205489,Gran Torino,movie,Drama,8.1,826793,2008,
tt0892769,How to Train Your Dragon,movie,"Action, Adventure, Animation",8.1,820332,2010,
tt2024544,12 Years a Slave,movie,"Biography, Drama, History",8.1,752785,2013,
tt0116282,Fargo,movie,"Crime, Thriller",8.1,739858,1996,
tt0117951,Trainspotting,movie,Drama,8.1,738051,1996,
tt0405159,Million Dollar Baby,movie,"Drama, Sport",8.1,733241,2004,
tt0073195,Jaws,movie,"Adventure, Drama, Thriller",8.1,679255,1975,
tt0758758,Into the Wild,movie,"Adventure, Biography, Drama",8.1,668341,2007,
tt0075148,Rocky,movie,"Drama, Sport",8.1,644427,1976,
tt0120735,"Lock, Stock and Two Smoking Barrels",movie,"Action, Comedy, Crime",8.1,625956,1998,
tt2119532,Hacksaw Ridge,movie,"Biography, Drama, History",8.1,616263,2016,
tt0097165,Dead Poets Society,movie,"Comedy, Drama",8.1,568604,1989,
tt5027774,"Three Billboards Outside Ebbing, Missouri",movie,"Comedy, Crime, Drama",8.1,568086,2017,
tt1979320,Rush,movie,"Action, Biography, Drama",8.1,523773,2013,
tt1895587,Spotlight,movie,"Biography, Crime, Drama",8.1,510079,2015,
tt1291584,Warrior,movie,"Action, Drama, Sport",8.1,505631,2011,
tt1454029,The Help,movie,Drama,8.1,502823,2011,
tt1950186,Ford v Ferrari,movie,"Action, Biography, Drama",8.1,500900,2019,
tt0070047,The Exorcist,movie,Horror,8.1,467743,1973,
tt3170832,Room,movie,"Drama, Thriller",8.1,459996,2015,
tt0092005,Stand by Me,movie,"Adventure, Comedy, Drama",8.1,453064,1986,
tt0091763,Platoon,movie,"Drama, War",8.1,447432,1986,
tt0032138,The Wizard of Oz,movie,"Adventure, Family, Fantasy",8.1,437022,1939,
tt0096283,My Neighbor Totoro,movie,"Animation, Comedy, Family",8.1,393919,1988,
tt0081398,Raging Bull,movie,"Biography, Drama, Sport",8.1,387500,1980,
tt0395169,Hotel Rwanda,movie,"Biography, Drama, History",8.1,378124,2004,
tt0077416,The Deer Hunter,movie,"Drama, War",8.1,368725,1978,
tt0071315,Chinatown,movie,"Drama, Mystery, Thriller",8.1,357680,1974,
tt0112471,Before Sunrise,movie,"Drama, Romance",8.1,349099,1995,
tt1028532,Hachi: A Dog's Tale,movie,"Biography, Drama, Family",8.1,319549,2009,
tt0381681,Before Sunset,movie,"Drama, Romance",8.1,294992,2004,
tt0059742,The Sound of Music,movie,"Biography, Drama, Family",8.1,267604,1965,
tt0052618,Ben-Hur,movie,"Adventure, Drama",8.1,257870,1959,
tt0050212,The Bridge on the River Kwai,movie,"Adventure, Drama, War",8.1,237448,1957,
tt0129167,The Iron Giant,movie,"Action, Adventure, Animation",8.1,236024,1999,
tt0353969,Memories of Murder,movie,"Crime, Drama, Mystery",8.1,227576,2003,
tt3011894,Wild Tales,movie,"Comedy, Drama, Thriller",8.1,222253,2014,
tt2338151,PK,movie,"Comedy, Drama, Sci-Fi",8.1,206158,2014,
tt0113247,La haine,movie,"Crime, Drama",8.1,203783,1995,
tt0050976,The Seventh Seal,movie,"Drama, Fantasy",8.1,203031,1957,
tt0107207,In the Name of the Father,movie,"Biography, Crime, Drama",8.1,191680,1993,
tt0978762,Mary and Max,movie,"Animation, Comedy, Drama",8.1,190882,2009,
tt0072684,Barry Lyndon,movie,"Adventure, Drama, War",8.1,187801,1975,
tt0041959,The Third Man,movie,"Film-Noir, Mystery, Thriller",8.1,185884,1949,
tt4016934,The Handmaiden,movie,"Drama, Romance, Thriller",8.1,180319,2016,
tt0074958,Network,movie,Drama,8.1,174306,1976,
tt0118694,In the Mood for Love,movie,"Drama, Romance",8.1,171562,2000,
tt0047296,On the Waterfront,movie,"Crime, Drama, Thriller",8.1,168373,1954,
tt0032976,Rebecca,movie,"Drama, Mystery, Romance",8.1,149709,1940,
tt0087884,"Paris, Texas",movie,Drama,8.1,125789,1984,
tt0405508,Rang De Basanti,movie,"Comedy, Crime, Drama",8.1,123441,2006,
tt0031679,Mr. Smith Goes to Washington,movie,"Comedy, Drama",8.1,123426,1939,
tt0169102,Lagaan: Once Upon a Time in India,movie,"Drama, Musical, Sport",8.1,122455,2001,
tt0015864,The Gold Rush,movie,"Adventure, Comedy, Drama",8.1,120833,1925,
tt0050986,Wild Strawberries,movie,"Drama, Romance",8.1,117417,1957,
tt0025316,It Happened One Night,movie,"Comedy, Romance",8.1,114790,1934,
tt8613070,Portrait of a Lady on Fire,movie,"Drama, Romance",8.1,114407,2019,
tt0111495,Three Colors: Red,movie,"Drama, Mystery, Romance",8.1,111986,1994,
tt5323662,A Silent Voice: The movie,movie,"Animation, Drama",8.1,108851,2016,
tt0032551,The Grapes of Wrath,movie,Drama,8.1,101915,1940,
tt3863552,Bajrangi Bhaijaan,movie,"Action, Adventure, Comedy",8.1,101095,2015,
tt0017925,The General,movie,"Action, Adventure, Comedy",8.1,100157,1926,
tt0374887,Munna Bhai M.B.B.S.,movie,"Comedy, Drama",8.1,90332,2003,
tt11555492,Farha,movie,Drama,8.1,89928,2021,
tt2082197,Barfi!,movie,"Comedy, Drama, Romance",8.1,88451,2012,
tt0871510,Chak De! India,movie,"Drama, Family, Sport",8.1,86204,2007,
tt0056217,The Man Who Shot Liberty Valance,movie,"Drama, Western",8.1,84151,1962,
tt1280558,A Wednesday,movie,"Action, Crime, Drama",8.1,83305,2008,
tt10554232,Dara of Jasenovac,movie,"Drama, War",8.1,82004,2020,
tt7775622,Free Solo,movie,"Adventure, Documentary, Sport",8.1,79774,2018,
tt0292490,Dil Chahta Hai,movie,"Comedy, Drama, Romance",8.1,76893,2001,
tt2545118,Blackfish,movie,"Documentary, Drama, Horror",8.1,73809,2013,
tt0116231,The Bandit,movie,"Crime, Drama, Thriller",8.1,73194,1996,
tt0036868,The Best Years of Our Lives,movie,"Drama, Romance, War",8.1,72274,1946,
tt0046438,Tokyo Story,movie,Drama,8.1,70883,1953,
tt0046911,Diabolique,movie,"Crime, Drama, Horror",8.1,70589,1955,
tt3322420,Queen,movie,"Adventure, Comedy, Drama",8.1,69103,2013,
tt0020629,All Quiet on the Western Front,movie,"Drama, War",8.1,68840,1930,
tt0083922,Fanny and Alexander,movie,Drama,8.1,68310,1982,
tt0046268,The Wages of Fear,movie,"Adventure, Drama, Thriller",8.1,68190,1953,
tt0169858,Neon Genesis Evangelion: The End of Evangelion,movie,"Action, Animation, Drama",8.1,67536,1997,
tt0058946,The Battle of Algiers,movie,"Drama, War",8.1,67422,1966,
tt1821480,Kahaani,movie,"Mystery, Thriller",8.1,66951,2012,
tt2283748,OMG: Oh My God!,movie,"Comedy, Drama, Fantasy",8.1,66937,2012,
tt12888462,My Octopus Teacher,movie,"Documentary, Drama",8.1,65914,2020,
tt0019254,The Passion of Joan of Arc,movie,"Biography, Drama, History",8.1,62534,1928,
tt0073707,Sholay,movie,"Action, Adventure, Comedy",8.1,59795,1975,
tt0018455,Sunrise,movie,"Drama, Romance",8.1,54586,1927,
tt0070510,Paper Moon,movie,"Comedy, Crime, Drama",8.1,53685,1973,
tt0050783,Nights of Cabiria,movie,Drama,8.1,52728,1957,
tt0074896,The Message,movie,"Biography, Drama, History",8.1,51626,1976,
tt2140203,Wolf Children,movie,"Animation, Drama, Family",8.1,50888,2012,
tt2991224,Tangerines,movie,"Drama, War",8.1,49780,2013,
tt1639426,Udaan,movie,Drama,8.1,47957,2010,
tt0035446,To Be or Not to Be,movie,"Comedy, Romance, War",8.1,44700,1942,
tt0051808,The Hidden Fortress,movie,"Action, Adventure, Drama",8.1,43218,1958,
tt0040725,The Red Shoes,movie,"Drama, Music, Romance",8.1,40389,1948,
tt0043338,Ace in the Hole,movie,"Drama, Film-Noir",8.1,40025,1951,
tt0028950,The Grand Illusion,movie,"Drama, War",8.1,39574,1937,
tt4934950,Talvar,movie,"Crime, Drama, Mystery",8.1,39141,2015,
tt2187153,Thuppakki,movie,"Action, Thriller",8.1,39033,2012,
tt0077711,Autumn Sonata,movie,"Drama, Music",8.1,38977,1978,
tt4573394,Endless Corridor,movie,"Documentary, History",8.1,38303,2014,
tt10324144,Article 15,movie,"Crime, Drama, Mystery",8.1,37743,2019,
tt0048021,Rififi,movie,"Crime, Drama, Thriller",8.1,37410,1955,
tt0018773,The Circus,movie,"Comedy, Family, Romance",8.1,36686,1928,
tt0375611,Black,movie,Drama,8.1,36612,2005,
tt0042041,White Heat,movie,"Action, Crime, Drama",8.1,36581,1949,
tt8108268,The Tashkent Files,movie,"Drama, Mystery, Thriller",8.1,36261,2019,
tt0101640,Raise the Red Lantern,movie,"Drama, Romance",8.1,35965,1991,
tt0066763,Anand,movie,"Drama, Musical",8.1,35902,1971,
tt14152756,Seaspiracy,movie,"Adventure, Documentary",8.1,34614,2021,
tt0106332,Farewell My Concubine,movie,"Drama, Music, Romance",8.1,34192,1993,
tt0053946,Inherit the Wind,movie,"Biography, Drama, History",8.1,33495,1960,
tt0097223,Time of the Gypsies,movie,"Comedy, Crime, Drama",8.1,33148,1988,
tt9851854,Major,movie,"Action, Biography, Drama",8.1,32975,2022,
tt4635372,Masaan,movie,Drama,8.1,32259,2015,
tt0065234,Z,movie,"Crime, Drama, Thriller",8.1,32013,1969,
tt3801314,Kaththi,movie,"Action, Drama",8.1,31158,2014,
tt0244316,Yi Yi,movie,"Drama, Romance",8.1,29478,2000,
tt0263438,Everything's Gonna Be Great,movie,"Comedy, Drama",8.1,28357,1998,
tt0091288,Jean de Florette,movie,"Comedy, Drama",8.1,28002,1986,
tt8760684,Apollo 11,movie,"Documentary, History",8.1,27624,2019,
tt0200087,Sarfarosh,movie,"Action, Crime, Drama",8.1,27542,1999,
tt0064040,Army of Shadows,movie,"Drama, War",8.1,26868,1969,
tt3302820,Cowspiracy: The Sustainability Secret,movie,Documentary,8.1,26854,2014,
tt0095467,A Short Film About Love,movie,"Drama, Romance",8.1,26705,1988,
tt0055601,Viridiana,movie,Drama,8.1,26597,1961,
tt0046478,Ugetsu,movie,"Drama, Fantasy, War",8.1,26511,1953,
tt0044008,A Christmas Carol,movie,"Drama, Family, Fantasy",8.1,26069,1951,
tt0428870,A Moment to Remember,movie,"Drama, Romance",8.1,26034,2004,
tt0351817,The Twilight Samurai,movie,"Drama, Romance",8.1,25980,2002,
tt0317910,The Fog of War,movie,"Biography, Documentary, History",8.1,25348,2003,
tt0104561,Jo Jeeta Wohi Sikandar,movie,"Comedy, Drama, Romance",8.1,24639,1992,
tt2659414,Miracle in Cell No. 7,movie,"Comedy, Drama",8.1,24603,2013,
tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,movie,Documentary,8.1,24014,1991,
tt0014429,Safety Last!,movie,"Action, Comedy, Thriller",8.1,23473,1923,
tt0425333,Pardon,movie,"Comedy, Drama",8.1,23450,2005,
tt7286916,The Dawn Wall,movie,"Biography, Documentary, Sport",8.1,21527,2017,
tt0056241,The Miracle Worker,movie,"Biography, Drama",8.1,20954,1962,
tt0077838,The Last Waltz,movie,"Biography, Documentary, Music",8.1,20660,1978,
tt0128332,Innocence,movie,Drama,8.1,20575,1997,
tt0093342,Where Is the Friend's House?,movie,"Drama, Family",8.1,19842,1987,
tt1781069,Zeitgeist: Moving Forward,movie,Documentary,8.1,18797,2011,
tt8144834,Section 375,movie,"Crime, Drama, Mystery",8.1,18747,2019,
tt0066580,Woodstock,movie,"Documentary, History, Music",8.1,18744,1970,
tt0191043,The Color of Paradise,movie,"Drama, Family",8.1,18488,1999,
tt0453729,Iqbal,movie,"Drama, Sport",8.1,17900,2005,
tt0041452,The Heiress,movie,"Drama, Romance",8.1,17743,1949,
tt0319736,The Legend of Bhagat Singh,movie,"Action, Biography, Drama",8.1,17545,2002,
tt0016847,Faust,movie,"Drama, Fantasy, Horror",8.1,17078,1926,
tt11375428,Hridayam,movie,"Drama, Musical, Romance",8.1,16894,2022,
tt0076085,A Special Day,movie,Drama,8.1,16514,1977,
tt19853258,Still: A Michael J. Fox movie,movie,"Biography, Documentary",8.1,16217,2023,
tt4432480,RangiTaranga,movie,"Mystery, Thriller",8.1,15442,2015,
tt0116630,Indian,movie,"Action, Drama, Thriller",8.1,15191,1996,
tt0105271,Roja,movie,"Drama, Romance, Thriller",8.1,14014,1992,
tt0112553,Bombay,movie,"Drama, Romance",8.1,13928,1995,
tt10706602,Collective,movie,"Crime, Documentary",8.1,13680,2019,
tt1634013,Montevideo: Taste of a Dream,movie,"Adventure, Comedy, Drama",8.1,13179,2010,
tt1113829,George Harrison: Living in the Material World,movie,"Biography, Documentary, Music",8.1,12810,2011,
tt3455224,Virunga,movie,"Documentary, War",8.1,12384,2014,
tt0330243,Day of the Wacko,movie,"Comedy, Drama, Romance",8.1,12215,2002,
tt0036506,Day of Wrath,movie,"Drama, History",8.1,11357,1943,
tt13299890,The Great Indian Kitchen,movie,"Comedy, Drama",8.1,10172,2021,
tt15242330,The First Slam Dunk,movie,"Animation, Comedy, Drama",8.1,10022,2022,
tt0848228,The Avengers,movie,"Action, Sci-Fi",8,1483500,2012,
tt2015381,Guardians of the Galaxy,movie,"Action, Adventure, Comedy",8,1295562,2014,
tt1431045,Deadpool,movie,"Action, Comedy",8,1177161,2016,
tt3659388,The Martian,movie,"Adventure, Drama, Sci-Fi",8,948273,2015,
tt1160419,Dune: Part One,movie,"Action, Adventure, Drama",8,913697,2021,
tt1663202,The Revenant,movie,"Action, Adventure, Drama",8,892881,2015,
tt1010048,Slumdog Millionaire,movie,"Crime, Drama, Romance",8,886490,2008,
tt0246578,Donnie Darko,movie,"Drama, Mystery, Sci-Fi",8,866747,2001,
tt0947798,Black Swan,movie,"Drama, Thriller",8,842421,2010,
tt2084970,The Imitation Game,movie,"Biography, Drama, Thriller",8,839593,2014,
tt0317705,The Incredibles,movie,"Action, Adventure, Animation",8,832489,2004,
tt0378194,Kill Bill: Vol. 2,movie,"Action, Crime, Thriller",8,822954,2004,
tt0401792,Sin City,movie,"Crime, Thriller",8,800685,2005,
tt1504320,The King's Speech,movie,"Biography, Drama, History",8,714980,2010,
tt0381061,Casino Royale,movie,"Action, Adventure, Thriller",8,706702,2006,
tt0107048,Groundhog Day,movie,"Comedy, Drama, Fantasy",8,699695,1993,
tt3783958,La La Land,movie,"Comedy, Drama, Music",8,696521,2016,
tt1856101,Blade Runner 2049,movie,"Action, Drama, Mystery",8,690252,2017,
tt1798709,Her,movie,"Drama, Romance, Sci-Fi",8,686938,2013,
tt0440963,The Bourne Ultimatum,movie,"Action, Mystery, Thriller",8,665406,2007,
tt0114746,12 Monkeys,movie,"Mystery, Sci-Fi, Thriller",8,656048,1995,
tt0450259,Blood Diamond,movie,"Adventure, Drama, Thriller",8,597193,2006,
tt0454921,The Pursuit of Happyness,movie,"Biography, Drama",8,576292,2006,
tt2948356,Zootopia,movie,"Action, Adventure, Animation",8,563867,2016,
tt0095953,Rain Man,movie,Drama,8,555600,1988,
tt0101414,Beauty and the Beast,movie,"Animation, Family, Fantasy",8,486369,1991,
tt0103639,Aladdin,movie,"Adventure, Animation, Comedy",8,478970,1992,
tt0319061,Big Fish,movie,"Adventure, Drama, Fantasy",8,464498,2003,
tt0093779,The Princess Bride,movie,"Adventure, Comedy, Family",8,458727,1987,
tt0079470,Monty Python's Life of Brian,movie,Comedy,8,425514,1979,
tt2948372,Soul,movie,"Adventure, Animation, Comedy",8,394866,2020,
tt0105323,Scent of a Woman,movie,Drama,8,339070,1992,
tt0175880,Magnolia,movie,Drama,8,333494,1999,
tt0099348,Dances with Wolves,movie,"Adventure, Drama, Western",8,296606,1990,
tt0061722,The Graduate,movie,"Comedy, Drama, Romance",8,292853,1967,
tt0075686,Annie Hall,movie,"Comedy, Romance",8,281310,1977,
tt0072890,Dog Day Afternoon,movie,"Biography, Crime, Drama",8,277878,1975,
tt0245712,Amores Perros,movie,"Drama, Thriller",8,256743,2000,
tt3741834,Lion,movie,"Biography, Drama",8,255433,2016,
tt0063522,Rosemary's Baby,movie,"Drama, Horror",8,243574,1968,
tt0083987,Gandhi,movie,"Biography, Drama, History",8,241950,1982,
tt1220719,Ip Man,movie,"Action, Biography, Drama",8,236098,2008,
tt0064115,Butch Cassidy and the Sundance Kid,movie,"Biography, Crime, Drama",8,229444,1969,
tt0094625,Akira,movie,"Action, Animation, Drama",8,210744,1988,
tt0063442,Planet of the Apes,movie,"Adventure, Sci-Fi",8,201722,1968,
tt0352248,Cinderella Man,movie,"Biography, Drama, Romance",8,201313,2005,
tt4857264,The Invisible Guest,movie,"Crime, Drama, Mystery",8,197557,2016,
tt0061512,Cool Hand Luke,movie,"Crime, Drama",8,191788,1967,
tt0092067,Castle in the Sky,movie,"Adventure, Animation, Family",8,187075,1986,
tt0087544,Nausicaä of the Valley of the Wind,movie,"Adventure, Animation, Sci-Fi",8,186958,1984,
tt0102138,JFK,movie,"Drama, History, Thriller",8,173390,1991,
tt0072431,Young Frankenstein,movie,Comedy,8,172769,1974,
tt10366460,CODA,movie,"Comedy, Drama, Music",8,171647,2021,
tt0276919,Dogville,movie,"Crime, Drama",8,161414,2003,
tt0046250,Roman Holiday,movie,"Comedy, Drama, Romance",8,150115,1953,
tt0310793,Bowling for Columbine,movie,"Crime, Documentary, Drama",8,149825,2002,
tt0079944,Stalker,movie,"Drama, Sci-Fi",8,147999,1979,
tt2631186,Baahubali: The Beginning,movie,"Action, Drama",8,141069,2015,
tt0070511,Papillon,movie,"Biography, Crime, Drama",8,140426,1973,
tt0060827,Persona,movie,"Drama, Thriller",8,133575,1966,
tt0338564,Infernal Affairs,movie,"Action, Crime, Drama",8,133303,2002,
tt0053198,The 400 Blows,movie,"Crime, Drama",8,129871,1959,
tt0056801,8½,movie,Drama,8,127231,1963,
tt0861739,Elite Squad,movie,"Action, Crime, Drama",8,112610,2007,
tt0052311,Touch of Evil,movie,"Crime, Drama, Film-Noir",8,111335,1958,
tt0401383,The Diving Bell and the Butterfly,movie,"Biography, Drama",8,111063,2007,
tt0156887,Perfect Blue,movie,"Animation, Crime, Drama",8,102023,1997,
tt0808417,Persepolis,movie,"Animation, Biography, Drama",8,101506,2007,
tt0048424,The Night of the Hunter,movie,"Crime, Drama, Film-Noir",8,100711,1955,
tt0117666,Sling Blade,movie,Drama,8,100270,1996,
tt0109424,Chungking Express,movie,"Comedy, Crime, Drama",8,99870,1994,
tt0166896,The Straight Story,movie,"Biography, Drama",8,99691,1999,
tt0154420,The Celebration,movie,Drama,8,95571,1998,
tt1555149,Elite Squad 2: The Enemy Within,movie,"Action, Crime, Drama",8,88074,2010,
tt0374546,"Spring, Summer, Fall, Winter... and Spring",movie,"Drama, Romance",8,87849,2003,
tt0084503,Pink Floyd: The Wall,movie,"Drama, Fantasy, Music",8,86697,1982,
tt0369702,The Sea Inside,movie,"Biography, Drama",8,86149,2004,
tt0061184,Who's Afraid of Virginia Woolf?,movie,Drama,8,81350,1966,
tt0053779,La Dolce Vita,movie,"Comedy, Drama",8,79741,1960,
tt0112870,Dilwale Dulhania Le Jayenge,movie,"Drama, Romance",8,78746,1995,
tt0386032,Sicko,movie,"Documentary, Drama",8,77163,2007,
tt0052561,Anatomy of a Murder,movie,"Drama, Mystery",8,73375,1959,
tt0010323,The Cabinet of Dr. Caligari,movie,"Horror, Mystery, Thriller",8,71982,1920,
tt0120731,The Legend of 1900,movie,"Drama, Music, Romance",8,70261,1998,
tt4169250,M.S. Dhoni: The Untold Story,movie,"Biography, Drama, Sport",8,70185,2016,
tt0053221,Rio Bravo,movie,Western,8,69602,1959,
tt0384116,G.O.R.A.,movie,"Adventure, Comedy, Sci-Fi",8,68231,2004,
tt0047528,La Strada,movie,Drama,8,67464,1954,
tt1865505,Song of the Sea,movie,"Adventure, Animation, Drama",8,64356,2014,
tt0056687,What Ever Happened to Baby Jane?,movie,"Drama, Horror, Thriller",8,63682,1962,
tt3612616,Mommy,movie,Drama,8,63048,2014,
tt0114787,Underground,movie,"Comedy, Drama, Fantasy",8,62013,1995,
tt1185616,Waltz with Bashir,movie,"Animation, Biography, Documentary",8,61111,2008,
tt0062229,Le Samouraï,movie,"Crime, Drama, Thriller",8,60440,1967,
tt2377938,Special 26,movie,"Crime, Drama, Thriller",8,60049,2013,
tt3390572,Haider,movie,"Action, Crime, Drama",8,58664,2014,
tt4044364,Citizenfour,movie,"Biography, Documentary",8,58574,2014,
tt0060107,Andrei Rublev,movie,"Biography, Drama, History",8,57994,1966,
tt0050613,Throne of Blood,movie,Drama,8,57076,1957,
tt0118843,"Black Cat, White Cat",movie,"Comedy, Crime, Romance",8,57042,1998,
tt2758880,Winter Sleep,movie,Drama,8,56533,2014,
tt2576852,The Tale of The Princess Kaguya,movie,"Animation, Drama, Family",8,56262,2013,
tt0109117,Andaz Apna Apna,movie,"Action, Comedy, Romance",8,55971,1994,
tt1069238,Departures,movie,Drama,8,55696,2008,
tt0067328,The Last Picture Show,movie,"Drama, Romance",8,53641,1971,
tt0456144,Lage Raho Munna Bhai,movie,"Comedy, Drama, Romance",8,51189,2006,
tt5571734,Pink,movie,"Crime, Drama, Thriller",8,49210,2016,
tt0067093,Fiddler on the Roof,movie,"Drama, Family, Musical",8,48755,1971,
tt0117589,Secrets & Lies,movie,"Comedy, Drama",8,48322,1996,
tt2375559,1: Nenokkadine,movie,"Action, Thriller",8,46862,2014,
tt0037558,Brief Encounter,movie,"Drama, Romance",8,45400,1945,
tt0140888,Central Station,movie,Drama,8,43791,1998,
tt0056443,Sanjuro,movie,"Action, Drama, Thriller",8,41958,1962,
tt0039689,Out of the Past,movie,"Crime, Drama, Film-Noir",8,41843,1947,
tt4257858,Going Clear: Scientology & the Prison of Belief,movie,Documentary,8,41465,2015,
tt0386064,Tae Guk Gi: The Brotherhood of War,movie,"Action, Drama, War",8,41431,2004,
tt0056111,Ivan's Childhood,movie,"Drama, War",8,40850,1962,
tt0041546,Kind Hearts and Coronets,movie,"Comedy, Crime",8,40260,1949,
tt5198068,Wolfwalkers,movie,"Action, Adventure, Animation",8,40169,2020,
tt0083946,Fitzcarraldo,movie,"Adventure, Drama",8,39684,1982,
